"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"M38565","HP_FINGER_CLINODACTYLY","298/9013","455/16896",6.78951589079688e-08,6.84753539022733e-05,6.23660890294347e-05,"BMPR1B/TFAP2B/ADAMTS15/BUB1/CEP55/NEDD4L/KDM4B/SLC2A10/IGF2/TRIP13/FGFR3/TP63/CASZ1/SPRED2/BLM/AGO2/CKAP2L/TTC8/PIEZO2/CENPE/SEMA3E/COL27A1/BUB1B/BBS4/WDR19/ORC6/GJA1/CDC45/ORC1/LZTFL1/RAD51/ZNF462/CDH11/UBE2T/FANCB/BBIP1/CDT1/KAT6B/SMOC1/ODC1/DONSON/SIAH1/BBS1/NCF1/ZFPM2/WDR4/DNA2/PLK4/H19/CDC6/CHD7/MIA3/SNRPN/MRAS/BMP4/SOX6/WNT5A/SCLT1/FANCA/GPC4/IFT140/LMNB2/KNSTRN/L1CAM/KCNJ11/FANCE/ATG7/FGD1/PIK3CD/BRCA2/UBR1/ABCC8/FANCD2/NSD2/MAPK1/TPR/ESCO2/IGF1/CLCN3/FLNB/IRX5/AMER1/FANCI/UBE3A/GMNN/SMC1A/TFAP2A/GPC3/NRAS/PIGN/NEK1/RAD21/SIN3A/KICS2/RRAS2/KCNJ2/CEP152/CD96/IFT74/IFT43/TRPS1/BBS5/SOS1/GRB10/RFWD3/RERE/DSP/DDX11/TCF4/FANCG/ZC4H2/ARID1B/SIK3/EMG1/CCNQ/NAA10/WDR26/RAI1/ROR2/CCDC8/TBX5/NPHP1/MAD2L2/CAPRIN1/PHIP/PIGH/CEP290/WDR35/B3GLCT/MEG3/CHD6/RBM8A/MAP3K7/CCDC32/SATB2/BCOR/BRAF/ANKRD11/SMAD4/BPTF/BBS10/ZMYM2/HEATR3/AKT1/DACT1/SMARCA2/H3-3B/SLC9A7/CTNNB1/RIT1/HNRNPR/EVC/PAFAH1B1/BUB3/BMP2/MCTP2/BRCA1/PIGL/NSMCE2/KMT2B/ATP2B1/FRA10AC1/CFAP418/CREBBP/ARL6/NKX2-5/BBS7/PUF60/CANT1/MAPRE2/TRAIP/CBL/RBBP8/BBS2/CHRNA7/UBE3B/GABBR1/KDM5A/IFT27/TBC1D24/CEP19/BCR/KLF13/MBD5/UBA2/FANCF/DHPS/PAICS/ERI1/SNRPB/DVL3/BBS12/ATRIP/TCTN3/KCTD1/CEP57/ALX1/TRPV4/NUP85/KDM1A/RFC2/SPOP/PCNT/CSNK2A1/EHMT1/USP7/FANCL/GTF2IRD2/OFD1/HNRNPH1/HSPG2/TBX15/SCAPER/VPS13B/TRRAP/TCF20/H4C3/NSUN2/FAM149B1/KRAS/ATP6V1B2/SOS2/EXT2/HIC1/RASA2/TMEM147/KDM6A/RAF1/SPRED1/KDR/WDPCP/FANCC/NOG/POLA1/KCNAB2/SALL1/CLIP2/WDR11/REV3L/BBS9/PRR12/ATRX/TRIO/CPLANE1/EPB41L1/WIPI2/ATR/PIGS/COG5/POLR1A/NUP37/ACVR1/CNOT2/NIPBL/DNAJC30/GDF1/GTF2I/KIFBP/CUL7/PIGY/MMP23B/KAT8/PHF21A/PDE6D/RAB18/PRDM16/PTH1R/CHSY1/COG8/PQBP1/XRCC2/CUL4B/BAZ1B/BUD23/NIN/UBE4B/LIMK1/RNF216/HOXD13/GDF5/LMNA/CEP63/MED12/GJA8/FKBP6/PACS2/HOXA11/QRICH1/EFNB1/ZRSR2/CTCF/HNRNPK/MASP1/SRCAP/MYL11/TRPM3/KCNK4/HMGA2",298
"M14645","GOBP_LEUKOCYTE_CELL_CELL_ADHESION","285/9013","434/16896",9.06418168394873e-08,8.3798359668106e-05,7.63219999861612e-05,"GATA3/S100A8/IDO1/IL6ST/S100A9/LRG1/ZBTB16/IL12RB2/IGFBP2/XBP1/GLI3/IL4I1/IGF2/TNFRSF21/CDKN2A/CCL5/CCL2/LYN/CX3CR1/EGR3/CD274/TNFSF13B/RUNX3/ASS1/PSMA5/IL2RA/SMARCE1/LCK/IL7R/CD24/ICAM1/CTLA4/LILRB2/SLC39A8/HLA-DOB/RUNX1/CD86/RARA/LGALS8/CD69/ADD2/PSMB9/PTPRC/LILRB1/VCAM1/LILRB4/RIPK2/FGL2/CEBPB/LEF1/RHOH/VSIG4/LAG3/CD80/JAK3/FUT4/IL2RG/PPARA/CR1/MIA3/ICOS/SOCS1/CHST2/SIRPG/BMP4/SELL/ITGB2/CCR2/PDCD1LG2/CD83/FUT9/SELE/DLG5/SEMA4D/PELI1/PAG1/IFNG/SLAMF1/NCK1/PRKCQ/IRAK1/PTPN22/ADA/SIRPA/TNF/IL1B/TIGIT/ETS1/XCL1/PIK3CD/LAPTM5/MSN/GPNMB/CD47/TMEM131L/HLA-DQB1/CCR7/HAVCR2/NDFIP1/PNP/IGF1/VNN1/PRNP/ERBB2/GPR65/ANXA1/CD46/OLR1/ITGB7/LAX1/HLA-DQA1/CD300A/HSPH1/NCK2/CORO1A/CD27/IL1RL2/YES1/IL23A/SASH3/IL7/BMP7/NOD2/PLA2G2D/PAWR/CHST4/HLA-DMB/PTPN2/IL12RB1/PDPK1/IL18/IL6/ARG2/KLRK1/ITGAL/FBXO38/ARID1B/PSMB2/HLA-DMA/FERMT3/CYLD/LGALS9/ACTL6A/NCKAP1L/IL15/MALT1/IRF1/SYK/ICOSLG/SLC7A1/KLRC4-KLRK1/CAV1/BTN2A2/VAV1/SDC4/ARID2/GPAM/CRTAM/JAM2/EXT1/ADAM8/ZAP70/KLF4/CBFB/IL10/F11R/SOCS6/CD74/BMI1/ITGAM/AKT1/SKAP1/SMARCA2/HLA-E/PYCARD/CD6/PSMA7/TFRC/BTLA/AIF1/IL12A/CD209/ICAM2/HLA-G/NKAP/TNFAIP8L2/CXCL12/SCRIB/HLA-DRB1/THY1/FUT7/CD70/DUSP10/CBL/ALOX5/HLA-DOA/PSMA2/HLA-DRB5/CYRIB/ITCH/ZC3H12A/DOCK8/RC3H2/FYN/DHPS/HES1/RAC2/ZBTB1/HLA-DRA/TBX21/IL20RB/SMARCA4/WNK1/PSMB4/CD5/VSIR/TNFSF9/PSMB10/HLA-A/ZC3H8/PSMB8/TNFSF14/LRRC32/BCL6/PRDX2/NLRP3/FCHO1/HLA-DRB4/CD3E/TWSG1/SRC/CSK/PHF10/CTSG/SELPLG/CD4/AP3B1/SIRPB1/HSPD1/BAD/HMGB1/IFNL1/STAT5B/SPN/BRD7/BCL10/PRKAR1A/SHB/SMARCC2/LOXL3/ITGAX/NR4A3/PBRM1/SOX13/ILDR2/CASP3/RC3H1/ZP4/CARD11/PDCD1/NFKBID/ZDHHC21/MAD1L1/GLMN/ABL2/SMARCB1/GPR35/SART1/TESPA1/AP3D1/CD40LG/STK10/ST3GAL4/CD160/RELA/PSMA3/EFNB1/EPO/FOXP3/PSMA4/BTNL2/CLEC4G/PIK3R6/APOA4/IL36B",285
"M35600","HP_INFLAMMATION_OF_THE_LARGE_INTESTINE","101/9013","134/16896",1.11104819114805e-07,9.48151433276648e-05,8.63558832941708e-05,"RET/INAVA/SEMA3C/NRTN/LYN/SREBF1/TTC8/STAT1/LRBA/PLCG2/FERMT1/BBS4/CTLA4/LZTFL1/PRF1/BBIP1/ERBB3/BBS1/MYH11/TNFAIP3/NCF2/SCLT1/FAS/SEMA4D/DKC1/NCF4/IL10RA/PIK3CD/ELF4/STX11/EDNRB/ERBB2/IRF4/FASLG/NOD2/IFT74/TTC7A/BBS5/TCF4/IL6/ATP7A/F13A1/NPHP1/ECE1/SYK/CEP290/DCLRE1B/DOCK2/MAP3K7/ZAP70/BBS10/PSTPIP1/HLA-B/CFAP418/FCN3/HLA-DRB1/ARL6/UNC13D/BBS7/IVNS1ABP/BBS2/IFT27/CEP19/NLRC4/HPS1/SKIC3/BBS12/SMO/PIK3CG/CASP10/DEF6/PSMB10/FCHO1/SCAPER/NFKBIA/XIAP/CIITA/ABCD1/ARPC1B/WDPCP/POLA1/IL10RB/BBS9/ACADVL/MST1/BCL10/GPIHBP1/COG6/TRAF3/PIGY/NOP10/CARD11/WAS/GPR35/SKIC2/IKBKG/MASP2/FOXP3/MEFV/CARMIL2/IL37",101
"M16253","GOBP_REGULATION_OF_T_CELL_ACTIVATION","263/9013","399/16896",1.73634547037875e-07,0.00013759297605987,0.000125317144136583,"GATA3/IDO1/IL6ST/ZBTB16/IL12RB2/IGFBP2/XBP1/GLI3/IL4I1/IGF2/TNFRSF21/CDKN2A/CCL5/CCL2/LYN/EGR3/CD274/TNFSF13B/RUNX3/CGAS/PSMA5/IL2RA/SMARCE1/LCK/IL7R/CD24/CTLA4/LILRB2/HLA-DOB/RUNX1/CD86/RARA/LGALS8/CD2/CD69/PSMB9/PTPRC/LILRB1/VCAM1/LILRB4/RIPK2/FGL2/CEBPB/LEF1/ZEB1/RHOH/VSIG4/LAG3/CD80/SH3RF1/TOX/JAK3/IL2RG/CR1/ICOS/SOCS1/SIRPG/BMP4/CCR2/PDCD1LG2/FANCA/METTL14/CD83/DLG5/PELI1/PAG1/IFNG/SLAMF1/NCK1/PRKCQ/PTPN22/ADA/SIRPA/IL1B/TIGIT/XCL1/PIK3CD/LAPTM5/GPNMB/FANCD2/CD47/TMEM131L/HLA-DQB1/CCR7/HAVCR2/NDFIP1/PNP/IGF1/VNN1/PRNP/ERBB2/GPR65/ANXA1/CD46/TNFRSF1B/IRF4/LAX1/HLA-DQA1/CD300A/HSPH1/NCK2/CORO1A/CD27/IL1RL2/YES1/IL23A/SASH3/IL7/NOD2/PLA2G2D/PAWR/HLA-DMB/PTPN2/IL12RB1/SOS1/PDPK1/IL18/IL6/ARG2/KLRK1/FBXO38/ARID1B/PSMB2/HLA-DMA/CYLD/LGALS9/ACTL6A/NCKAP1L/IL15/MALT1/IRF1/SYK/ICOSLG/TNFSF8/SLC7A1/KLRC4-KLRK1/CAV1/BTN2A2/VAV1/SDC4/ARID2/GPAM/CLC/CRTAM/ADAM8/ZAP70/BRAF/CBFB/IL10/SOCS6/CD74/BMI1/AKT1/SMARCA2/HLA-E/PYCARD/CTNNB1/CD6/PSMA7/TFRC/BTLA/AIF1/IL12A/CD209/HLA-G/NKAP/TNFAIP8L2/SCRIB/HLA-DRB1/THY1/CD70/DUSP10/SIT1/CBL/HLA-DOA/PSMA2/HLA-DRB5/CYRIB/ITCH/ZC3H12A/DOCK8/RC3H2/FYN/DHPS/FOXN1/HES1/RAC2/ZBTB1/HLA-DRA/TBX21/IL20RB/SMARCA4/PSMB4/CD5/VSIR/TNFSF9/PSMB10/HLA-A/ZC3H8/PSMB8/TNFSF14/LRRC32/BCL6/PRDX2/NLRP3/FCHO1/HLA-DRB4/CD3E/TWSG1/SRC/CSK/PRELID1/PHF10/CTSG/SOS2/CD4/ZNF683/AP3B1/SIRPB1/HSPD1/PRDM1/BAD/HMGB1/IFNL1/STAT5B/SPN/BRD7/BCL10/PRKAR1A/SHB/SMARCC2/LOXL3/PBRM1/SOX13/ILDR2/CASP3/RC3H1/ZP4/CARD11/PDCD1/NFKBID/MAD1L1/GLMN/LMO1/ABL2/TCF7/SMARCB1/SART1/TESPA1/AP3D1/CD40LG/DROSHA/CD160/IL27/PSMA3/EFNB1/EPO/FOXP3/PSMA4/BTNL2/CLEC4G/PIK3R6/IL36B",263
"M50901","HP_ABNORMAL_LYMPHOCYTE_COUNT","147/9013","208/16896",2.11446693963263e-07,0.0001513186440215,0.000137818229290596,"CDCA7/MCM10/IGHM/IL6ST/LYN/SPRED2/IL2RA/STAT1/LRBA/TLR8/IL7R/IFIH1/CTPS1/CTLA4/LBR/DNMT3B/PSMB9/PTPRC/BCL11B/PIK3R1/TNFAIP3/JAK3/IL2RG/CHD7/LCP2/ICOS/AK2/CARD9/GINS1/FAS/LMNB2/KNSTRN/DCLRE1C/IRAK1/ADA/STN1/CD3D/NAF1/CD247/SH2D1A/PIK3CD/ATP11A/ELF4/MSN/FNIP1/PNP/CXCR4/NCAPG2/IRF4/SLC19A1/NRAS/TCN2/CORO1A/FASLG/CD3G/IKZF1/MAN2B2/RRAS2/SASH3/IL7/MTHFD1/MDM4/ORAI1/FAT4/TTC7A/GATA2/POLD1/SAT1/RECQL4/PTEN/IKZF3/ZBTB24/PRKDC/NCKAP1L/MALT1/IRF1/SYK/ICOSLG/HELLS/FBXL4/DCLRE1B/NFKB2/DOCK2/CLPB/ZAP70/BRAF/BTK/UHRF1/PGM3/G6PC3/SPI1/TNFRSF9/HLA-DRB1/ADAMTS3/IVNS1ABP/MAP3K14/DOCK8/STAT4/SKIC3/TCF3/FOXN1/NBN/RAC2/POLD3/PIK3CG/PSMB4/C1GALT1C1/CASP10/NAE1/DEF6/PSMB10/USP8/MYD88/FCHO1/CD3E/NFKBIA/XIAP/KRAS/CIITA/GTF2H5/ARPC1B/PRKCD/ATRX/TINF2/TRNT1/RFX5/IL36RN/STK4/SGPL1/TBX2/SRP19/TRAF3/ATM/WDR1/STIM1/CARD11/RNASEH2B/WAS/GFI1/RBSN/SKIC2/TNFRSF13B/IKBKG/ARHGEF1/BTNL2/PTCRA/TERT",147
"M13926","GOBP_T_CELL_RECEPTOR_SIGNALING_PATHWAY","115/9013","157/16896",2.182349291819e-07,0.0001513186440215,0.000137818229290596,"GATA3/FYB2/SLC39A6/GBP1/TNFRSF21/CD274/PLCG2/LCK/THEMIS2/CTLA4/CD86/TRDC/PTPRC/LILRB4/RIPK2/LAG3/CD80/KCNN4/NECTIN2/CD8A/LCP2/FYB1/PDCD1LG2/PDE4B/NCK1/TRAT1/PTPN22/RAB29/ADA/CD3D/ITK/CD247/SH2D1A/PIK3CD/LAPTM5/BTRC/MAPK1/HLA-DQB1/CCR7/TRGC2/PRNP/DGKZ/CD300A/TRAC/CD3G/MOG/IKBKB/STOML2/THEMIS/PAWR/DENND1B/PTPN2/KHDRBS1/CLEC2D/CD8B/CD226/PVRIG/CYLD/MALT1/ICOSLG/SLA2/BTN2A2/BTN3A3/MAP3K7/ZAP70/BRAF/BTK/SKAP1/BTNL9/UBASH3A/HLA-DRB1/THY1/ELF1/CBL/PHPT1/ZC3H12A/PSEN1/RC3H2/FYN/WNK1/PIK3CA/HLA-A/FCHO1/CD3E/CSK/BTN2A1/CD4/ZNF683/INPP5D/BTN3A1/PTPRJ/EIF2B5/BCL10/SPPL3/EIF2B3/SHB/UBR2/ERMAP/RC3H1/CARD11/PDCD1/NFKBID/UBE2N/ITPRIPL1/CD2AP/TESPA1/LIME1/PRAM1/CD160/IKBKG/FOXP3/LIPA/BTNL2/PDE4D/BTNL3",115
"M36504","HP_GASTROINTESTINAL_INFLAMMATION","133/9013","186/16896",2.69198782511412e-07,0.000175675958422447,0.000160002421877836,"RET/MMP1/INAVA/DSG1/PHGDH/GLRB/SEMA3C/SLC2A10/NRTN/SPIB/LYN/SREBF1/TTC8/STAT1/LRBA/PLCG2/FERMT1/TNFSF15/BBS4/CTLA4/POU2AF1/LZTFL1/PRF1/TGFB3/BBIP1/ERBB3/BBS1/MYH11/TNFAIP3/NCF2/CARD10/LAMA3/SCLT1/FAS/SEMA4D/DKC1/NCF4/MMEL1/STXBP1/IL10RA/PIK3CD/ELF4/STX11/EDNRB/FNIP1/ERBB2/IRF4/TGFB2/FASLG/NOD2/IFT74/TTC7A/IL12RB1/BBS5/GRB10/TCF4/IL6/ATP7A/F13A1/NPHP1/ECE1/SYK/CEP290/DCLRE1B/DOCK2/MAP3K7/COL17A1/ZAP70/GPHN/BBS10/PGM3/PSTPIP1/ZFX/HLA-B/IL12A/CFAP418/FCN3/HLA-DRB1/ARL6/UNC13D/BBS7/IVNS1ABP/BBS2/SMAD3/ATAD1/IFT27/CEP19/NLRC4/IRF5/DOCK8/HPS1/SKIC3/BBS12/TNPO3/SMO/IARS1/PIK3CG/CASP10/DEF6/PSMB10/FCHO1/SCAPER/NFKBIA/XIAP/CIITA/ABCD1/ARPC1B/WDPCP/TRAPPC11/POLA1/IL10RB/BBS9/ACADVL/MST1/COL7A1/BCL10/CDKN1B/GPIHBP1/COG6/TRAF3/PIGY/NOP10/CARD11/WAS/GPR35/SKIC2/IKBKG/MASP2/FOXP3/MEFV/RPL11/CARMIL2/IL37",133
"M14894","GOBP_CELL_CYCLE_CHECKPOINT_SIGNALING","143/9013","203/16896",4.20891503911826e-07,0.000259409463577655,0.000236265353570153,"DYNLRB2/HORMAD1/CDC20/TTK/MUC1/BUB1/SKA1/BIRC5/AURKB/TRIP13/NUF2/CENPF/NDC80/LYN/BLM/CDCA8/CHEK1/MAD2L1/BUB1B/CDK1/SPC25/KNL1/CDC45/ORC1/RAD51/CDT1/CHEK2/NEK11/DONSON/RAD50/DNA2/CCND1/CDC6/PLK1/FBXO31/CDC7/TICRR/CCNB1/IER3/DBF4/NABP1/SKA3/RFC4/SKP1/SPC24/PABIR1/BRCA2/FANCD2/TPR/CUL4A/DGKZ/RPS27L/STK38/CLSPN/CHMP4C/FBXO4/DTL/RFC3/INCENP/RFWD3/NOP53/HASPIN/DYNC1I2/MSH2/PRKDC/RAD17/ZWINT/SPDL1/MDC1/TP53BP1/MAD2L2/ABRAXAS1/E2F1/RHNO1/GEN1/ZWILCH/DYNLT3/H2AX/BUB3/BRCA1/DYNLL2/INTS7/RBBP8/GIGYF2/SETMAR/FEM1B/EME2/NBN/EME1/ATRIP/RFC5/CHFR/TIPRL/TIMELESS/RFC2/MRE11/PROX1/NAE1/MBTPS1/KNTC1/PARP9/DOT1L/TOPBP1/APC/NSUN2/XPC/CDK2/WAC/IK/MAPK14/CLOCK/SYF2/ETAA1/ATF2/RAD1/ERCC6/CDC5L/ATR/TIPIN/STK33/MRNIP/TAOK1/DUSP1/GNB1L/RAD9A/ATM/RINT1/HINFP/RPA4/RNASEH2B/CDC14B/MAD1L1/ZNF830/CUL1/HUS1/MUS81/TAOK2/BRSK1/DYNLRB1/CEP63/USP44/XRCC3/PLK3",143
"M35950","HP_LYMPHOMA","85/9013","112/16896",6.68930920265367e-07,0.000390585243653894,0.00035573783399597,"COL14A1/BCL2/IGKC/CDKN2A/TP63/BLM/LRBA/IL7R/CTLA4/TYMS/MYC/RUNX1/PRF1/CHEK2/PTPRC/RAD54L/PIK3R1/RHOH/FOXP1/CCND1/IL2RG/CHD7/ICOS/BIRC3/SOCS1/RAD54B/FAS/DKC1/DCLRE1C/ASXL1/ADA/ITK/KIT/KIF11/SH2D1A/HLA-DQB1/HAVCR2/PNP/CTC1/TNFRSF1B/HLA-DQA1/NRAS/CD27/FASLG/MDM2/TTC7A/RECQL4/PTEN/IKZF3/TCF4/MALT1/SYK/USB1/RNF43/AAGAB/ZAP70/MSH6/PGM3/MLH1/TNFRSF9/HLA-DRB1/CD70/NBN/CASP10/DEF6/PSMB10/MYD88/BCL6/FRYL/FCHO1/NPM1/XIAP/NSUN2/KRAS/TINF2/BCL10/POLE/STK4/ATM/NOP10/WAS/DIAPH1/TNFRSF13B/PTCRA/TERT",85
"M34798","HP_UVEITIS","53/9013","64/16896",7.20812084173746e-07,0.000399834463091177,0.0003641618524202,"C4A/BLM/IL2RA/LRBA/CCR1/GJA1/FOXP1/TNFAIP3/BIRC3/BMP4/FAS/SEMA4D/PTPN22/VCAN/CD247/ERAP1/IRF4/IL2RB/CD27/FASLG/TLR4/NOD2/PTPN2/TCF4/IL6/MALT1/CHD6/IL10/HLA-B/IL12A/HLA-DRB1/TKT/STAT4/IFNGR1/STUB1/LACC1/CASP10/ERCC1/NLRP3/XIAP/TNFRSF1A/ATOH7/MST1/BCL10/ERCC6/ERCC8/IL36RN/GPR35/IKBKG/MEFV/IL12A-AS1/BTNL2/AIRE",53
"M18504","GOCC_UBIQUITIN_LIGASE_COMPLEX","252/9013","386/16896",1.0127968080348e-06,0.000535046085158956,0.000487310103274489,"CDC20/PRAME/CBX2/UBE2C/FBXL16/SKP2/KLHL7/KLHDC1/SPOPL/FBXO15/BUB1B/CDC20B/FBXO36/UBE2S/CKS2/RAD51/GPR37/MED30/CKS1B/FBXL7/DCUN1D5/PCGF2/FBXO31/SUGT1/FBXL17/FBXL13/AMN1/SKP1/ZSWIM5/FBXO5/KLHL34/KLHL6/FBXO32/FBXO11/UBXN8/FBXW2/BRCA2/FBXO16/UBR1/BTRC/DCAF10/PEX12/ARMC8/FBXO17/CUL4A/USP47/NEDD4/FEM1C/AMFR/SMURF2/UBE2B/FBXO4/RAB40C/RNF8/DTL/APPBP2/DCAF7/OTULIN/UBE2J1/CUL3/CBX7/KLHL18/KLHL24/FBXL5/KBTBD8/DCAF13/DCUN1D1/FBXL2/FBXL3/ANAPC7/ANAPC10/FBXO38/KLHDC2/IPP/FBXO9/WDR26/FBXW4/KCMF1/RNF217/SEL1L/MAD2L2/FBXO30/PHIP/KLHDC3/FBXL4/WDR77/KLHL1/KBTBD4/TFDP1/RMND5A/RNF19B/FBXO45/KDM2B/ANKRD9/MED7/FBXL20/KLHL14/BCOR/GID4/CACYBP/KBTBD3/ASB9/RYBP/MARCHF6/FBH1/FBXO3/BMI1/RNF144B/LRR1/SPSB1/ANAPC13/BRCA1/KBTBD7/CAND1/RMND5B/ZSWIM6/FBXO8/CBX4/KLHL28/RNF14/IVNS1ABP/DDA1/FBXL6/DCAF16/DCUN1D4/RAD18/DCAF4/CSNK2A2/KLHL9/UBE3D/DCAF8/FAM8A1/FEM1B/MED11/GAN/CSNK2B/FBXO27/ANAPC1/MKLN1/PLAA/STUB1/KLHL41/KLHL42/RHOBTB2/FBXW10/VCP/SPOP/PCMTD1/ANKIB1/ELOC/ARIH2/FBXO28/MED31/UBR3/CSNK2A1/USP7/PCGF3/FBXO41/ANAPC16/KLHL15/FBXL14/KLHL26/ASB1/KLHL2/TIFA/ELOB/CCNF/MGRN1/CUL2/KLHDC10/PCGF6/DCAF15/DCAF5/YPEL5/FBXW11/RCHY1/CRBN/KLHL3/FBXO22/KLHL36/DCUN1D3/TMEM183A/RNF7/KCTD10/CDKN1B/CDC27/RNF11/ERCC8/TRIM27/KLHL20/BRAP/SAMD11/ASB7/PHC3/UBR2/USP33/MAVS/UBE2J2/FBXL19/KLHL11/FBXL15/CUL7/TRAF3/KDM2A/SOCS7/UBE2A/KBTBD12/UBE2L3/DMAC2/SPSB3/FBXW7/FBXL8/CUL5/CBLL1/KCTD5/MIB2/TNFAIP1/KCTD2/KLHL17/TRAF2/UBR4/ASB2/CUL4B/ANAPC11/UBE2N/GLMN/CUL1/UBAC1/WDTC1/MGA/PHC2/PRAMEF10/BCORL1/HDAC6/FBXO42/COP1/FBXO10/UBE4B/MAX/ZER1/FEM1A/MED12/IKBKG/RNF2/ZSWIM4/RING1/FBXO44/RANBP10/KLHL29/KLHL40/UBE2U/CUL9",252
"M43009","GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION","229/9013","348/16896",1.2905446471108e-06,0.000650786468865783,0.000592724309455339,"DYNLRB2/CDC20/TTK/MUC1/KIF14/BUB1/UBD/BCL2/ANLN/CCNE1/SKA1/BIRC5/AURKB/UBE2C/DLGAP5/HSPA2/CDKN2A/TRIP13/NUF2/CENPF/NDC80/STIL/FGF10/AURKA/CCL2/BLM/CDCA8/EGFR/CENPE/PSMA5/CDC25A/CHEK1/MAD2L1/SMARCE1/BUB1B/CDK1/SPC25/E2F7/RRM2/KNL1/RAB11A/EZH2/ORC1/GTPBP4/CDC25B/NEK11/DONSON/BID/RAD50/CCND1/CDC6/PLK1/FBXO31/CDC7/TICRR/CCNB1/IER3/DBF4/NABP1/APPL2/SKA3/SPC24/CDC25C/PBX1/FBXO5/PPP2CA/PABIR1/CCNE2/ESPL1/KANK2/GPNMB/RIOK2/TPR/DBF4B/CTC1/RBL1/CUL4A/ANXA1/DGKZ/RPS27L/ANKRD17/CLSPN/HEXIM2/SLFN11/CHMP4C/MTBP/RAD21/SIN3A/DTL/MDM2/CUL3/CCNH/KLHL18/FHL1/INCENP/RFWD3/NOP53/PTEN/HASPIN/ZNF655/ADAMTS1/CDKN2D/ADAM17/ANAPC7/ARID1B/DYNC1I2/PSMB2/PRKDC/RAD17/ZWINT/SPDL1/KLF11/ACTL6A/UBE2E2/MAD2L2/ABRAXAS1/E2F1/GEN1/TFDP1/BTN2A2/ARID2/RCC2/ZWILCH/DYNLT3/EIF4G1/KLF4/ZC3H12D/CDC73/CTDSPL/AKT1/PDIK1L/DACT1/SMARCA2/PSMA7/AIF1/BUB3/BRCA1/NSMCE2/AVEN/DYNLL2/SENP2/PRMT2/RBBP8/CDKN2C/CTDSP1/PSMA2/RDX/TPRA1/MIIP/GIGYF2/ATAD5/TCF3/CDKN2B/NBN/SASS6/CHFR/SMARCA4/CDK4/PSMB4/MRE11/NAE1/MBTPS1/KNTC1/CDK7/PKMYT1/TOPBP1/APC/CCND2/XPC/PHF10/RAD51B/CDK2/WAC/IK/KMT2E/SYF2/ETAA1/CRLF3/SIRT2/BRD7/DCUN1D3/PINX1/SMARCC2/CPSF3/GPR132/LSM10/ATR/CDKN1B/PKD2/MNAT1/MRNIP/RRM2B/TAOK1/ACVR1/CTDSP2/PBRM1/DUSP1/PSME1/ATM/RINT1/NPM2/RBL2/RNASEH2B/PKD1/CUL4B/CDC14B/ANAPC11/MAD1L1/ZNF830/HUS1/SMARCB1/TAOK2/DPF1/WNT10B/BRSK1/PPP1R9B/ERCC3/DYNLRB1/PSMA3/PSMA4/USP44/TFAP4/XRCC3/TERT/PLK3/NEUROG1/PLK5/KCNH5/CDC14C",229
"M41474","HP_UNUSUAL_FUNGAL_INFECTION","90/9013","121/16896",1.47458166687363e-06,0.000690633942188142,0.00062901665300959,"CEACAM6/SLC6A14/IL6ST/CLEC7A/GSTM3/SPIB/SREBF1/IL2RA/STAT1/PLCG2/RORC/TNFSF15/TLR8/LCK/IL7R/CYBB/CTLA4/C1QB/HPGD/EDNRA/SERPINA1/POU2AF1/PIK3R1/NCF1/KCNN4/NCF2/JAK3/IL2RG/ITGB2/CARD9/KNSTRN/SLC39A4/CYBA/DCLRE1C/SLC11A1/IL21R/BTD/MMEL1/ADA/CD3D/CD247/PIK3CD/IRF4/GJB6/TRAC/CORO1A/CD3G/IKBKB/IKZF1/MAN2B2/GATA2/HMOX1/IL12RB1/DCTN4/ZBTB24/SLC26A9/IRF1/NFKB2/DOCK2/ZAP70/BRAF/PGM3/TFRC/IL12A/MAP3K14/IRF5/DOCK8/FOXN1/TNPO3/DEF6/PSMB10/USP8/CD3E/NFKBIA/CIITA/AP3B1/ATRX/ATR/IL17RA/RFX5/STK4/WDR1/ARPC5/CARD11/PDCD1/CD40LG/IKBKG/CEACAM3/CARMIL2/AIRE",90
